id,score_date,segment_smb,segment_non_smb,segment_commercial,segment_enterprise,segment_midmarket,region_emea,region_apac,region_latam,region_amer,customer_age_quarters,sales_assisted,legacy_flag,product_counts,billing_dunning_not_ok,crm_industry_current,crm_employee_range,crm_success_owner_change,csat_score,csat_response_rate,nps_score,nps_score_all_time,avg_nps_rating,avg_nps_rating_all_time,outreach_call_90dayflag,num_low_sev_outages,num_high_sev_outages,has_high_sev_outage,months_since_high_sev_outage,num_tickets_deflected,max_tickets_per_agent,current_arr,future_arr,arr_change,fx_impact,seat_change_arr,product_change_arr,discount_arr_usd,team_plus,pro_plus,ent_plus,discount_arr_usd_percentage,product_counts_percentage,total_pool_max_agents,max_seats,agent_utilization,is_provisioned_any_channel_M_before,max_seats_M_before,agent_utilization_increase,agent_utilization_decrease,seat_utilization,seat_utilization_M_before,seat_utilization_increase,seat_utilization_decrease
JMAN_2446956,24-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,4,0,"Retail, Wholesale & Distribution",01-Sep,0,0,0,,,,,0,11,0,0,6.0,0,71,2160.0,708.0,-1452.0,0.0,-600.0,-1260.0,0.0,1,1,0,100,100,0,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_10739656,03-02-2023,0,1,0,0,0,0,1,0,0,17,0,0,1,0,"Retail, Wholesale & Distribution",01-Sep,0,0,0,,,,,0,9,0,0,11.0,0,9935,300.0,300.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0,0
JMAN_2390976,24-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,4,0,"Retail, Wholesale & Distribution",01-Sep,0,0,0,,,,,0,9,0,0,7.0,0,55,684.0,684.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,3.0,0.333333333,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_9026515,24-03-2023,1,0,0,0,0,1,0,0,0,17,0,0,3,0,Manufacturing & Resources,100 - 249,0,100,100,,,,,0,0,0,0,21.0,0,0,852.0,1008.0,156.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2469088,10-03-2023,1,0,0,0,0,0,0,0,1,17,0,0,3,0,Manufacturing & Resources,100 - 249,0,0,0,,,,,1,10,0,0,12.0,0,23,5364.0,5364.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_9008538,03-02-2023,0,1,1,0,0,1,0,0,0,17,1,0,2,0,Manufacturing & Resources,100 - 249,0,100,100,,,,,0,0,0,0,14.0,0,15,6363.96,6487.2,0.0,123.24,0.0,0.0,0.0,1,1,0,100,100,0,10.0,0.0,10.0,10.0,0,1,1.0,1.0,0,0
JMAN_9003121,13-01-2023,0,1,1,0,0,0,1,0,0,16,1,0,1,0,"Retail, Wholesale & Distribution",250 - 499,0,0,0,,,,,0,5,0,0,10.0,706,134,75600.0,75600.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,42.0,0.27027027,40.0,42.0,0,1,0.880952381,0.952380952,0,1
JMAN_18139241,06-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,1,0,Manufacturing & Resources,Oct-49,0,0,0,,,,,0,0,0,0,,0,0,708.0,708.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_12672269,10-02-2023,0,1,1,0,0,1,0,0,0,17,1,0,2,0,Technology,250 - 499,0,100,12,,,,,0,0,0,0,,0,175,480255.36,501503.64,0.0,41841.72,0.0,0.0,0.0,1,1,1,100,100,0,100.0,0.123076923,61.0,100.0,0,1,0.65,0.61,1,0
JMAN_18057083,24-02-2023,0,1,0,0,0,0,0,1,0,17,0,0,1,0,Consumer Services,01-Sep,0,0,0,,,,,0,0,0,0,,0,0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9824831,10-02-2023,0,1,0,0,0,0,0,0,1,10,1,0,3,0,Corporate Services,01-Sep,0,0,0,,100.0,,10.0,1,7,1,1,1.0,0,212,24199.56,,-24199.56,0.0,0.0,-24199.56,0.0,1,1,0,100,100,0,17.0,0.285714286,12.0,17.0,0,1,0.823529412,0.705882353,1,0
JMAN_9221334,24-03-2023,1,0,0,0,0,0,0,0,1,15,1,0,5,0,Corporate Services,01-Sep,0,0,0,,,,,1,10,0,0,12.0,0,44,32940.0,32940.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,15.0,0.133333333,15.0,15.0,0,1,1.0,1.0,0,0
